"","AUTHOR","X","ARTICLE_ID","EXTERNAL_ID","EXTERNAL_AUTHOR_ID","HEADLINE","CONTENT","ARTICLE_URL","MEDIA_PROVIDER","REGION","LANGUAGE","POST_STATUS","PUBLISH_DATE","HARVESTED_DATE","SENTIMENT","VIEW_COUNT","COMMENT_COUNT","UNIQUE_COMMENTERS","ENGAGEMENT","LIKES_AND_VOTES","INBOUND_LINKS","FORUM_THREAD_SIZE","FOLLOWING","FOLLOWERS","UPDATES","POST_TYPE"
"5599","REPMCKINLEY",1064,7.66751e+11,9.91733e+17,240427862,"TWEET FROM: RepMcKinley","West Virginia has turned the corner, and our economy is looking up. This is in large part due to the risks that our entrepreneurs are taking to grow their businesses.","http://twitter.com/240427862/statuses/991733045412712448","TWITTER","United States","English","No","5/2/2018 17:35","5/2/2018 17:36","Negative",0,0,0,0,0,0,-1,1081,27959,5116,""
"5600","REPMCKINLEY",1148,7.66699e+11,9.91692e+17,240427862,"TWEET FROM: RepMcKinley","Great meeting with engineering students this morning at @FairmontState. Great discussion on some of the pressing issues facing West Virginia and the impact engineers can have on the legislative process. https://t.co/hufQ58vv5w","http://twitter.com/240427862/statuses/991692447674699778","TWITTER","United States","English","No","5/2/2018 14:54","5/2/2018 14:55","Positive",0,0,0,0,0,0,-1,1081,27956,5112,""
"5601","REPMCKINLEY",6204,7.61041e+11,9.85994e+17,240427862,"TWEET FROM: RepMcKinley","Our thoughts and prayers go out to our friends, family and neighbors who are being impacted by the severe flooding. Stay safe, and click the link for resources if you need help. https://t.co/3bisJ5TcS8","http://twitter.com/240427862/statuses/985994334716776449","TWITTER","United States","English","No","4/16/2018 21:32","4/16/2018 21:32","Positive",0,0,0,0,0,0,-1,1081,27804,5039,""
"5602","REPMCKINLEY",7650,7.5919e+11,9.84189e+17,240427862,"TWEET FROM: RepMcKinley","Glad to see Facebook taking issues raised in today's hearing seriously. Our members look forward to further improvements to online consumer protections and security. https://t.co/nifzuyTrAr","http://twitter.com/240427862/statuses/984188942143709185","TWITTER","United States","English","No","4/11/2018 21:58","4/11/2018 21:58","Positive",0,0,0,0,0,0,-1,1081,27748,5028,"RETWEET"
"5603","REPMCKINLEY",6253,7.6101e+11,9.85963e+17,240427862,"TWEET FROM: RepMcKinley","Good news: tomorrow is the last day you will have to file your taxes under the old and cumbersome tax code. Thanks to the #TaxCutsandJobsAct your taxes next year will be simpler, your rates will be lower, and your standard deduction will be nearly doubled! https://t.co/0WaqURh7bT","http://twitter.com/240427862/statuses/985962550885015552","TWITTER","United States","English","No","4/16/2018 19:26","4/16/2018 19:26","Positive",0,0,0,0,0,0,-1,1081,27802,5038,""
"5604","REPMCKINLEY",942,7.66803e+11,9.91784e+17,240427862,"TWEET FROM: RepMcKinley","Great round table on banking issues this afternoon in Marion County. https://t.co/mpcV32C4xi","http://twitter.com/240427862/statuses/991784172602699781","TWITTER","United States","English","No","5/2/2018 20:59","5/2/2018 20:59","Positive",0,0,0,0,0,0,-1,1081,27960,5117,""
"5605","REPMCKINLEY",2194,7.64963e+11,9.89931e+17,240427862,"TWEET FROM: RepMcKinley","This was a tragedy that is still felt throughout Pleasants County, and our prayers are with the community as they gather this evening to honor the memory of those lost.","http://twitter.com/240427862/statuses/989930627809136640","TWITTER","United States","English","No","4/27/2018 18:13","4/27/2018 18:13","Negative",0,0,0,0,0,0,-1,1081,27916,5103,""
"5606","REPMGRIFFITH",3435,7.63883e+11,9.88865e+17,234057152,"TWEET FROM: RepMGriffith","ICYMI: #SubHealth Chairman @michaelcburgess leads special order on the House floor on the #OpioidCrisis &gt;&gt; https://t.co/8MLdXUz97B","http://twitter.com/234057152/statuses/988865439991320577","TWITTER","United States","English","No","4/24/2018 19:41","4/24/2018 19:41","Negative",0,0,0,0,0,0,-1,416,23788,1132,"RETWEET"
"5607","REPMGRIFFITH",7619,7.59209e+11,9.84208e+17,234057152,"TWEET FROM: RepMGriffith","Tune in tomorrow at 7:40am to hear me discuss Zuckerberg, Facebook, and misinformation on Breitbart News Daily https://t.co/7jDNqRiWbD","http://twitter.com/234057152/statuses/984208126265233410","TWITTER","United States","English","No","4/11/2018 23:14","4/11/2018 23:14","Neutral",0,0,0,0,0,0,-1,411,23651,1118,""
"5608","REPMGRIFFITH",7642,7.59195e+11,9.84193e+17,234057152,"TWEET FROM: RepMGriffith","#ZuckerbergHearing https://t.co/I8AA7k0rTI","http://twitter.com/234057152/statuses/984193231511543814","TWITTER","United States","English","No","4/11/2018 22:15","4/11/2018 22:15","Neutral",0,0,0,0,0,0,-1,411,23648,1117,""
"5609","REPMGRIFFITH",3110,7.64224e+11,9.89207e+17,234057152,"TWEET FROM: RepMGriffith","Find out here when Ninth District staff will be holding office hours in your jurisdiction during the month of May: https://t.co/WU1z1IubnU","http://twitter.com/234057152/statuses/989206608461910016","TWITTER","United States","English","No","4/25/2018 18:16","4/25/2018 18:16","Neutral",0,0,0,0,0,0,-1,417,23807,1134,""
"5610","REPMGRIFFITH",200,7.67565e+11,9.92507e+17,234057152,"TWEET FROM: RepMGriffith","Honored to attend the dedication ceremony of the Rex Gearhart Memorial Garden at Virginia High School in Bristol today. https://t.co/xduNPYZnO7","http://twitter.com/234057152/statuses/992506611452252163","TWITTER","United States","English","No","5/4/2018 20:49","5/4/2018 20:49","Positive",0,0,0,0,0,0,-1,418,23880,1142,""
"5611","REPMGRIFFITH",3404,7.63902e+11,9.88885e+17,234057152,"TWEET FROM: RepMGriffith","It was good to see members of the Virginia Bankers Association on Capitol Hill today, including Bill Hayter of Abingdon, the Association's Chairman and the President &amp; CEO of First Bank &amp; Trust. https://t.co/a5xwnML26M","http://twitter.com/234057152/statuses/988884734309752833","TWITTER","United States","English","No","4/24/2018 20:57","4/24/2018 20:58","Positive",0,0,0,0,0,0,-1,416,23790,1133,""
"5612","REPMGRIFFITH",2139,7.64987e+11,9.89957e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith's Weekly E-Newsletter 4.27.18 Topic: What a Difference a Year Makes https://t.co/cW2Fg0Ss6e","http://twitter.com/234057152/statuses/989957412324069376","TWITTER","United States","English","No","4/27/2018 20:00","4/27/2018 20:00","Neutral",0,0,0,0,0,0,-1,417,23817,1137,""
"5613","REPMGRIFFITH",7045,7.59769e+11,9.84764e+17,234057152,"TWEET FROM: RepMGriffith","Thomas Jefferson was born in Virginia 275 years ago today. Do you know which three of his many accomplishments are listed on his tombstone? Hint: the text of one of them is pictured below. https://t.co/pKfdTz04OW","http://twitter.com/234057152/statuses/984764388707053568","TWITTER","United States","English","No","4/13/2018 12:05","4/13/2018 12:05","Neutral",0,0,0,0,0,0,-1,411,23673,1121,""
"5614","REPMGRIFFITH",2613,7.64599e+11,9.89576e+17,234057152,"TWEET FROM: RepMGriffith","Honored to be recognized as an Historic Tax Credit Champion today by @SavingPlaces. https://t.co/bZajUWKAPy","http://twitter.com/234057152/statuses/989576347415662592","TWITTER","United States","English","No","4/26/2018 18:46","4/26/2018 18:46","Positive",0,0,0,0,0,0,-1,417,23816,1135,""
"5615","REPMGRIFFITH",7985,7.5908e+11,9.84085e+17,234057152,"TWEET FROM: RepMGriffith","Waiting to question Facebook CEO Mark Zuckerberg at today's @HouseCommerce hearing, happening now. https://t.co/VoSEILqscB","http://twitter.com/234057152/statuses/984084850989813760","TWITTER","United States","English","No","4/11/2018 15:04","4/11/2018 15:05","Neutral",0,0,0,0,0,0,-1,411,23636,1116,""
"5616","REPMGRIFFITH",7140,7.59561e+11,9.84553e+17,234057152,"TWEET FROM: RepMGriffith","ICYMI - This morning I joined Breitbart News Daily to talk Facebook, the tech industry, and free speech. Listen here: https://t.co/yLVXBbuUox","http://twitter.com/234057152/statuses/984552703627087873","TWITTER","United States","English","No","4/12/2018 22:03","4/12/2018 22:03","Neutral",0,0,0,0,0,0,-1,411,23666,1119,""
"5617","REPMGRIFFITH",6278,7.61001e+11,9.85952e+17,234057152,"TWEET FROM: RepMGriffith","Today we remember the 32 lives lost and the lives forever changed at Virginia Tech eleven years ago.","http://twitter.com/234057152/statuses/985952405123731461","TWITTER","United States","English","No","4/16/2018 18:45","4/16/2018 18:45","Negative",0,0,0,0,0,0,-1,411,23703,1124,""
"5618","REPMGRIFFITH",8690,7.58327e+11,9.8336e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith's Weekly E-Newsletter 4.9.18 Topic: Maggie Walker and Community Banks https://t.co/zeagJG51AP","http://twitter.com/234057152/statuses/983359584831188993","TWITTER","United States","English","No","4/9/2018 15:02","4/9/2018 15:03","Neutral",0,0,0,0,0,0,-1,411,23622,1114,""
"5619","REPMGRIFFITH",4972,7.61762e+11,9.86692e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith took questions from sixth- and seventh-grade students at Roanoke Catholic Middle School who were visiting the Capitol today. https://t.co/jwpIb9NZlO","http://twitter.com/234057152/statuses/986691568710176769","TWITTER","United States","English","No","4/18/2018 19:42","4/18/2018 19:44","Neutral",0,0,0,0,0,0,-1,416,23719,1127,""
"5620","REPMGRIFFITH",7094,7.59578e+11,9.84569e+17,234057152,"TWEET FROM: RepMGriffith","It's been a busy week in the House, with work on a Balanced Budget Amendment, opioids, Facebook, Puerto Rico recovery, and energy, among some of the topics. I'll take your questions on these and other issues #AskMorganGriffith.","http://twitter.com/234057152/statuses/984569103364083713","TWITTER","United States","English","No","4/12/2018 23:09","4/12/2018 23:10","Positive",0,0,0,0,0,0,-1,411,23665,1120,""
"5621","REPMGRIFFITH",2353,7.64875e+11,9.89857e+17,234057152,"TWEET FROM: RepMGriffith","To find a #DEATakeBackDay collection site near you, visit https://t.co/7XkGXl8OKd. https://t.co/vAwt6JRqMU","http://twitter.com/234057152/statuses/989857220874702848","TWITTER","United States","English","No","4/27/2018 13:22","4/27/2018 13:22","Neutral",0,0,0,0,0,0,-1,417,23820,1136,""
"5622","REPMGRIFFITH",8393,7.58722e+11,9.83741e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith toured the WestRock plant in Covington this morning, meeting with employees as well as EPA Regional Administrator Cosmo Servidio. https://t.co/TDGYn7zcm8","http://twitter.com/234057152/statuses/983741438763683841","TWITTER","United States","English","No","4/10/2018 16:20","4/10/2018 16:20","Neutral",0,0,0,0,0,0,-1,411,23618,1115,""
"5623","REPMGRIFFITH",1365,7.66397e+11,9.91394e+17,234057152,"TWEET FROM: RepMGriffith","Meeting about school safety in Bristol this afternoon. https://t.co/pekCzAcBJH","http://twitter.com/234057152/statuses/991393766241075200","TWITTER","United States","English","No","5/1/2018 19:07","5/1/2018 19:07","Positive",0,0,0,0,0,0,-1,417,23851,1139,""
"5624","REPMGRIFFITH",4592,7.6208e+11,9.87014e+17,234057152,"TWEET FROM: RepMGriffith","I participated in a @HouseCommerce roundtable today with families impacted by the opioid crisis. https://t.co/fF3i1S4kal","http://twitter.com/234057152/statuses/987013722978836481","TWITTER","United States","English","No","4/19/2018 17:03","4/19/2018 17:03","Negative",0,0,0,0,0,0,-1,416,23735,1128,""
"5625","REPMGRIFFITH",4313,7.62417e+11,9.87353e+17,234057152,"TWEET FROM: RepMGriffith","“@savingplaces appreciated Rep. Griffith’s leadership during the tax reform debate to preserve the #HistoricTaxCredit. His support helped ensure the program will continue to spur investment in Virginia’s Main Street communities.” @shawsprague, senior director of govt. relations","http://twitter.com/234057152/statuses/987352891332743168","TWITTER","United States","English","No","4/20/2018 15:30","4/20/2018 15:30","Positive",0,0,0,0,0,0,-1,416,23759,1130,""
"5626","REPMGRIFFITH",4468,7.62126e+11,9.87063e+17,234057152,"TWEET FROM: RepMGriffith","I had good meetings today with Ninth District residents in town with the Independent Insurance Agents and Brokers of America and the American Association of Ophthalmology. https://t.co/Iu94ALJKMf","http://twitter.com/234057152/statuses/987062552621445121","TWITTER","United States","English","No","4/19/2018 20:17","4/19/2018 20:17","Positive",0,0,0,0,0,0,-1,416,23739,1129,""
"5627","REPMGRIFFITH",6869,7.59879e+11,9.84854e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith's Weekly E-Newsletter 4.13.18 Topic: More Good News From Tax Reform https://t.co/aNtUyuQfvx","http://twitter.com/234057152/statuses/984853521139986432","TWITTER","United States","English","No","4/13/2018 17:59","4/13/2018 17:59","Positive",0,0,0,0,0,0,-1,411,23678,1123,""
"5628","REPMGRIFFITH",5414,7.61475e+11,9.86417e+17,234057152,"TWEET FROM: RepMGriffith","Barbara Bush filled a unique role in American history as only the second woman to be the wife of one President of the United States and mother to another. I was honored to meet her when campaigning for George H. W. Bush and, later, George W. Bush.","http://twitter.com/234057152/statuses/986416726198898688","TWITTER","United States","English","No","4/18/2018 1:30","4/18/2018 1:31","Positive",0,0,0,0,0,0,-1,416,23721,1125,""
"5629","REPMGRIFFITH",788,7.67074e+11,9.92045e+17,234057152,"TWEET FROM: RepMGriffith","Congratulations to the winner of the 2018 Congressional Art Competition! https://t.co/ptf00XLOLR","http://twitter.com/234057152/statuses/992044500171227136","TWITTER","United States","English","No","5/3/2018 14:13","5/3/2018 14:13","Positive",0,0,0,0,0,0,-1,418,23866,1140,""
"5630","REPMGRIFFITH",5415,7.61475e+11,9.86417e+17,234057152,"TWEET FROM: RepMGriffith","She lived her life in the public eye with tremendous grace and humor. My thoughts are with her family at this difficult time.","http://twitter.com/234057152/statuses/986416728858157056","TWITTER","United States","English","No","4/18/2018 1:30","4/18/2018 1:30","Positive",0,0,0,0,0,0,-1,416,23721,1126,""
"5631","REPMGRIFFITH",1928,7.65343e+11,9.90324e+17,234057152,"TWEET FROM: RepMGriffith","Helping to cut the ribbon at the Patrick County Farm Bureau Ag Expo. https://t.co/Bj0p4gXYeW","http://twitter.com/234057152/statuses/990324060822429697","TWITTER","United States","English","No","4/28/2018 20:17","4/28/2018 20:17","Neutral",0,0,0,0,0,0,-1,417,23825,1138,""
"5632","REPMGRIFFITH",604,7.67164e+11,9.9212e+17,234057152,"TWEET FROM: RepMGriffith","UVa-Wise hosted a program on fighting the opioid crisis today in Galax. I joined the participants in examining this epidemic and ways to address it. https://t.co/j5BHpyLCrw","http://twitter.com/234057152/statuses/992119596617490432","TWITTER","United States","English","No","5/3/2018 19:11","5/3/2018 19:12","Negative",0,0,0,0,0,0,-1,418,23868,1141,""
"5633","REPMGRIFFITH",3767,7.63514e+11,9.88499e+17,234057152,"TWEET FROM: RepMGriffith","Congressman Griffith's Weekly E-Newsletter 4.23.18 Topic: Helping to Solve a Community Crisis https://t.co/2y5hQ95ENH","http://twitter.com/234057152/statuses/988498979221581825","TWITTER","United States","English","No","4/23/2018 19:24","4/23/2018 19:25","Neutral",0,0,0,0,0,0,-1,416,23777,1131,""
"5634","REPMIKEROGERSAL",1447,7.66361e+11,9.91357e+17,33977070,"TWEET FROM: RepMikeRogersAL","#Ag #AL03 #2018FarmBill https://t.co/dpKmayqWc6","http://twitter.com/33977070/statuses/991356873067687936","TWITTER","United States","English","No","5/1/2018 16:41","5/1/2018 16:41","Neutral",0,0,0,0,0,0,-1,2937,21921,3760,"QUOTE_TWEET"
"5635","REPMIKEROGERSAL",3377,7.63909e+11,9.88893e+17,33977070,"TWEET FROM: RepMikeRogersAL","Had a nice visit today with the folks with the #Alabama Association of Nurse Anesthetists! https://t.co/vioyT7EATL","http://twitter.com/33977070/statuses/988892882730934272","TWITTER","United States","English","No","4/24/2018 21:30","4/24/2018 21:30","Positive",0,0,0,0,0,0,-1,2935,21887,3738,""
"5636","REPMIKEROGERSAL",5722,7.61381e+11,9.86319e+17,33977070,"TWEET FROM: RepMikeRogersAL","Great to visit with Hannah Brown today! Hannah is from West Alabama and representing our great state as Miss Alabama USA! Good luck May 21st! #Alabama #BuiltbyBama https://t.co/xV0GIAxlzG","http://twitter.com/33977070/statuses/986319194852642816","TWITTER","United States","English","No","4/17/2018 19:03","4/17/2018 19:03","Positive",0,0,0,0,0,0,-1,2931,21828,3713,""
"5637","REPMIKEROGERSAL",5309,7.61658e+11,9.86601e+17,33977070,"TWEET FROM: RepMikeRogersAL","Had a nice visit with the #Alabama Beverage Association this week to discuss the #FarmBill and… https://t.co/bKdQi4scWf","http://twitter.com/33977070/statuses/986600503818637313","TWITTER","United States","English","No","4/18/2018 13:41","4/18/2018 13:44","Positive",0,0,0,0,0,0,-1,2930,21830,3718,""
"5638","REPMIKEROGERSAL",2974,7.64271e+11,9.89256e+17,33977070,"TWEET FROM: RepMikeRogersAL","Strengthening our border security systems and fully supporting agents along the border are the… https://t.co/gyEkUuv2tc","http://twitter.com/33977070/statuses/989255948018618374","TWITTER","United States","English","No","4/25/2018 21:32","4/25/2018 21:33","Positive",0,0,0,0,0,0,-1,2936,21890,3743,""
"5639","REPMIKEROGERSAL",7378,7.59487e+11,9.84474e+17,33977070,"TWEET FROM: RepMikeRogersAL","Always enjoy having folks from the Alabama Cattlemen’s Association in DC!  #ag #AL03 #Alabama https://t.co/My6UR1eJVR","http://twitter.com/33977070/statuses/984473934010732545","TWITTER","United States","English","No","4/12/2018 16:50","4/12/2018 16:51","Positive",0,0,0,0,0,0,-1,2931,21785,3704,""
"5640","REPMIKEROGERSAL",5127,7.61717e+11,9.86646e+17,33977070,"TWEET FROM: RepMikeRogersAL","Well said, @PressSec!  I couldn't agree more! https://t.co/Cwm3cESlV5","http://twitter.com/33977070/statuses/986646227394625536","TWITTER","United States","English","No","4/18/2018 16:42","4/18/2018 16:42","Positive",0,0,0,0,0,0,-1,2931,21833,3726,"QUOTE_TWEET"
"5641","REPMIKEROGERSAL",8581,7.58396e+11,9.83423e+17,33977070,"TWEET FROM: RepMikeRogersAL","Congrats to these tech students! #CherokeeCo #AL03 https://t.co/3J5RV6ETWv","http://twitter.com/33977070/statuses/983423342752485376","TWITTER","United States","English","No","4/9/2018 19:16","4/9/2018 19:16","Neutral",0,0,0,0,0,0,-1,2927,21754,3684,""
"5642","REPMIKEROGERSAL",2740,7.64557e+11,9.89536e+17,33977070,"TWEET FROM: RepMikeRogersAL","Visiting with #DHS Secretary Kirstjen Nielsen today before the #Homeland Security Full Committee… https://t.co/L9hZT0liXB","http://twitter.com/33977070/statuses/989536293745868800","TWITTER","United States","English","No","4/26/2018 16:06","4/26/2018 16:07","Neutral",0,0,0,0,0,0,-1,2935,21900,3749,""
"5643","REPMIKEROGERSAL",5151,7.61709e+11,9.8664e+17,33977070,"TWEET FROM: RepMikeRogersAL","#SNAP is a vital program for our most vulnerable citizens. The #2018FarmBill protects and maintains access for elderly, children, veterans and all recipients. #Ag #AL03","http://twitter.com/33977070/statuses/986639501907890179","TWITTER","United States","English","No","4/18/2018 16:16","4/18/2018 16:16","Negative",0,0,0,0,0,0,-1,2931,21833,3724,""
"5644","REPMIKEROGERSAL",5114,7.6172e+11,9.86649e+17,33977070,"TWEET FROM: RepMikeRogersAL","Thank you to Bob Wooddy at #WANI for having me on the station today to discuss the impacts of the #FarmBill on East #Alabama! #AL03 https://t.co/qFrgZusRjg","http://twitter.com/33977070/statuses/986648979587960833","TWITTER","United States","English","No","4/18/2018 16:53","4/18/2018 16:53","Positive",0,0,0,0,0,0,-1,2931,21833,3728,""
"5645","REPMIKEROGERSAL",1664,7.66048e+11,9.91041e+17,33977070,"TWEET FROM: RepMikeRogersAL","Great to visit the new Fort McClellan Credit Union on Golden Springs Road.  Thank you to my… https://t.co/TlW5fjH0vv","http://twitter.com/33977070/statuses/991040947403321346","TWITTER","United States","English","No","4/30/2018 19:45","4/30/2018 19:46","Positive",0,0,0,0,0,0,-1,2936,21923,3759,""
"5646","REPMIKEROGERSAL",1748,7.6601e+11,9.91e+17,33977070,"TWEET FROM: RepMikeRogersAL","Thank you to Yellowhammer News for helping share the word about our ""Morning with Mike"" events!  Dates for May will be posted this week!  https://t.co/1bnmfXEbCK #AL03 #MorningsWithMike","http://twitter.com/33977070/statuses/991000459845554178","TWITTER","United States","English","No","4/30/2018 17:04","4/30/2018 17:05","Positive",0,0,0,0,0,0,-1,2936,21925,3757,""
"5647","REPMIKEROGERSAL",7725,7.59165e+11,9.84165e+17,33977070,"TWEET FROM: RepMikeRogersAL","Great meeting with Louie and Phillip today!  They both work to provide electricity in… https://t.co/qb3IJzZHMM","http://twitter.com/33977070/statuses/984165259622699008","TWITTER","United States","English","No","4/11/2018 20:24","4/11/2018 20:24","Positive",0,0,0,0,0,0,-1,2928,21770,3697,""
"5648","REPMIKEROGERSAL",7853,7.59128e+11,9.84125e+17,33977070,"TWEET FROM: RepMikeRogersAL","Proud to see @realDonaldTrump signing an important piece of legislation to help fight sex trafficking into law today.  Sex trafficking is a modern-day form of slavery that happens all over the US and the world, and I'm pleased to see a step in the right direction of fighting this","http://twitter.com/33977070/statuses/984124864926806020","TWITTER","United States","English","No","4/11/2018 17:43","4/11/2018 17:44","Negative",0,0,0,0,0,0,-1,2928,21770,3691,""
"5649","REPMIKEROGERSAL",2758,7.6455e+11,9.89532e+17,33977070,"TWEET FROM: RepMikeRogersAL","#Ag #2018FarmBill #AL03 https://t.co/yoaJm32qIH","http://twitter.com/33977070/statuses/989531614043693056","TWITTER","United States","English","No","4/26/2018 15:48","4/26/2018 15:48","Neutral",0,0,0,0,0,0,-1,2935,21901,3748,"QUOTE_TWEET"
"5650","REPMIKEROGERSAL",4479,7.62122e+11,9.87059e+17,33977070,"TWEET FROM: RepMikeRogersAL","#2018FarmBill #Ag #AL03 https://t.co/i5lPZS5mzv","http://twitter.com/33977070/statuses/987058783942782978","TWITTER","United States","English","No","4/19/2018 20:02","4/19/2018 20:02","Neutral",0,0,0,0,0,0,-1,2934,21851,3733,"QUOTE_TWEET"
"5651","REPMIKEROGERSAL",5099,7.61727e+11,9.86655e+17,33977070,"TWEET FROM: RepMikeRogersAL","It's time to change the conversation on poverty from one solely on benefits to one focused on helping lift folks out of poverty. #2018FarmBill #SNAPmatters #Ag #AL03","http://twitter.com/33977070/statuses/986655452560871424","TWITTER","United States","English","No","4/18/2018 17:19","4/18/2018 17:19","Negative",0,0,0,0,0,0,-1,2932,21832,3729,""
"5652","REPMIKEROGERSAL",8568,7.58404e+11,9.83431e+17,33977070,"TWEET FROM: RepMikeRogersAL","#DidYouKnow April is the Month of the Military Child? https://t.co/p546G12kRB","http://twitter.com/33977070/statuses/983430714455740416","TWITTER","United States","English","No","4/9/2018 19:45","4/9/2018 19:45","Neutral",0,0,0,0,0,0,-1,2928,21754,3686,""
"5653","REPMIKEROGERSAL",5317,7.61656e+11,9.86599e+17,33977070,"TWEET FROM: RepMikeRogersAL","There are currently 6.1 MILLION open jobs in the U.S. It's time to help our neighbors in need get the training they need to fill those positions and reach a higher standard of living. #SNAPmatters #2018FarmBill #Ag #AL03","http://twitter.com/33977070/statuses/986599264590721024","TWITTER","United States","English","No","4/18/2018 13:36","4/18/2018 13:36","Neutral",0,0,0,0,0,0,-1,2930,21828,3717,""
"5654","REPMIKEROGERSAL",8675,7.58339e+11,9.83369e+17,33977070,"TWEET FROM: RepMikeRogersAL","Visiting DC?  Let our office know so we can help schedule tours!  #AL03 https://t.co/TwDEYiji8Y","http://twitter.com/33977070/statuses/983369264353587201","TWITTER","United States","English","No","4/9/2018 15:41","4/9/2018 15:41","Neutral",0,0,0,0,0,0,-1,2927,21752,3680,""
"5655","REPMIKEROGERSAL",7819,7.5914e+11,9.84138e+17,33977070,"TWEET FROM: RepMikeRogersAL","“The position of Speaker is not an easy task.  I thank Paul for his hard work in Congress, his service to the American people and wish him well as he prepares for the next chapter of his life.” https://t.co/KQ4tLdLUig","http://twitter.com/33977070/statuses/984137930217279488","TWITTER","United States","English","No","4/11/2018 18:35","4/11/2018 18:35","Negative",0,0,0,0,0,0,-1,2928,21770,3694,""
"5656","REPMIKEROGERSAL",4462,7.62128e+11,9.87065e+17,33977070,"TWEET FROM: RepMikeRogersAL","Today’s #ThirdDistrictThursday is of the #Randolph County Courthouse!  #AL03 #RandolphCo #Alabama https://t.co/LkZV6guVAl","http://twitter.com/33977070/statuses/987065313639493633","TWITTER","United States","English","No","4/19/2018 20:28","4/19/2018 20:28","Neutral",0,0,0,0,0,0,-1,2934,21853,3734,""
"5657","REPMIKEROGERSAL",7334,7.59504e+11,9.8449e+17,33977070,"TWEET FROM: RepMikeRogersAL","Watch the House #Homeland Hearing titled:  Examining the President’s FY 2019 Budget Request for the Transportation Security Administration LIVE at 2 p.m. EDT https://t.co/5dIFAJSMTv","http://twitter.com/33977070/statuses/984490226302226432","TWITTER","United States","English","No","4/12/2018 17:55","4/12/2018 17:55","Neutral",0,0,0,0,0,0,-1,2931,21785,3705,""
"5658","REPMIKEROGERSAL",7479,7.59448e+11,9.84442e+17,33977070,"TWEET FROM: RepMikeRogersAL","Another reason why the United States should leave the UN – after using chemical weapons against its own citizens, Syria will now chair the UN disarmament forum on chemical &amp; nuclear weapons. #StrategicForces #Fail https://t.co/kc78rLhBJu","http://twitter.com/33977070/statuses/984441888085245952","TWITTER","United States","English","No","4/12/2018 14:43","4/12/2018 14:43","Negative",0,0,0,0,0,0,-1,2928,21779,3699,""
"5659","REPMIKEROGERSAL",303,7.67521e+11,9.92457e+17,33977070,"TWEET FROM: RepMikeRogersAL","Had a wonderful visit this week at Pursell Agri-Tech in #Sylacauga this week!… https://t.co/xrTSR6Ds9D","http://twitter.com/33977070/statuses/992457093000019968","TWITTER","United States","English","No","5/4/2018 17:33","5/4/2018 17:33","Positive",0,0,0,0,0,0,-1,2936,21934,3774,""
"5660","REPMIKEROGERSAL",3182,7.64189e+11,9.89174e+17,33977070,"TWEET FROM: RepMikeRogersAL","Great to meet with Autism Speaks today since April is Autism Month.  #AL03 #Autismls #LightItUpBlue https://t.co/jqg0EB7pVD","http://twitter.com/33977070/statuses/989173611503104000","TWITTER","United States","English","No","4/25/2018 16:05","4/25/2018 16:05","Neutral",0,0,0,0,0,0,-1,2936,21893,3741,""
"5661","REPMIKEROGERSAL",4487,7.62119e+11,9.87056e+17,33977070,"TWEET FROM: RepMikeRogersAL","Alright, @ssmorrow26, we accepted your #lemonfacechallenge to help show support for Aubreigh in… https://t.co/9i8i71F6BQ","http://twitter.com/33977070/statuses/987055566831812608","TWITTER","United States","English","No","4/19/2018 19:49","4/19/2018 19:49","Positive",0,0,0,0,0,0,-1,2934,21852,3732,""
"5662","REPMIKEROGERSAL",7272,7.59524e+11,9.84512e+17,33977070,"TWEET FROM: RepMikeRogersAL","Great meeting with this group representing the #Tuskegee University College of Veterinary… https://t.co/hVWc40vIkK","http://twitter.com/33977070/statuses/984512028273295360","TWITTER","United States","English","No","4/12/2018 19:22","4/12/2018 19:22","Positive",0,0,0,0,0,0,-1,2931,21785,3707,""
"5663","REPMIKEROGERSAL",1382,7.66391e+11,9.91388e+17,33977070,"TWEET FROM: RepMikeRogersAL","May is Military Appreciation Month!  Thank you to all the brave men and women… https://t.co/9b084vbRUb","http://twitter.com/33977070/statuses/991387814863482881","TWITTER","United States","English","No","5/1/2018 18:44","5/1/2018 18:44","Positive",0,0,0,0,0,0,-1,2937,21916,3764,""
"5664","REPMIKEROGERSAL",1066,7.66751e+11,9.91733e+17,33977070,"TWEET FROM: RepMikeRogersAL","Presenting a Congressional Record statement to the Sylacauga High School… https://t.co/TgvQ5LZ9UF","http://twitter.com/33977070/statuses/991732848993415171","TWITTER","United States","English","No","5/2/2018 17:35","5/2/2018 17:35","Neutral",0,0,0,0,0,0,-1,2937,21922,3769,""
